PROC DATE,TIME,BRANCH,SUB-BRANCH,TELLER,FUNC,DESCRIPTION,TRAN AMOUNT,CONTROLLER,LUNUMBER,CLIENT CODE
20210923,1350220,4993,0,49,PORB,          ,0,0,5018213,000000URENMW 007
20210923,922060,8788,0,0,PORB,          ,0,0,9928693,000000URENMW 007
20210923,1349500,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210923,1402390,4993,0,39,PORB,          ,0,0,1066102,000000URENMW 007
20210923,923550,1473,0,39,PORB,          ,0,0,1228040,000000URENMW 007
20210920,2026010,3286,0,6,PORB,          ,0,0,9094285,000000URENMW 007
20210927,1734430,3295,0,6,PORB,          ,0,0,5015282,000000URENMW 007
20210921,858020,4993,0,0,PORB,          ,0,0,5033715,000000URENMW 007
20210923,1433460,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210923,1441050,4993,0,49,PORB,          ,0,0,5018213,000000URENMW 007
20210923,1453550,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210923,1430350,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210923,1430540,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210920,2010390,3286,0,6,PORB,          ,0,0,9094285,000000URENMW 007
20210922,944280,8243,0,23105,PORB,          ,0,0,0,000000URENMW 007
20210922,1517530,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210922,1358570,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210922,1455340,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210922,1342550,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210922,945170,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210922,947340,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210922,952420,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210922,1135210,4993,0,0,PORB,          ,0,0,5033715,000000URENMW 007
20210922,1138020,4993,0,0,PORB,          ,0,0,5033715,000000URENMW 007
20210922,1139510,4993,0,0,PORB,          ,0,0,5033715,000000URENMW 007
20210922,1337090,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210922,1339330,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210921,1224060,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210921,1226030,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210920,2020260,3286,0,6,PORB,          ,0,0,9094285,000000URENMW 007
20210920,1820530,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210920,2009460,3286,0,6,PORB,          ,0,0,9094285,000000URENMW 007
20210920,1745290,8114,0,39,PORB,          ,0,0,8430523,000000URENMW 007
20210921,1441250,8114,0,39,PORB,          ,0,0,1278127,000000URENMW 007
20210921,1444350,8114,0,39,PORB,          ,0,0,1278127,000000URENMW 007
20210921,952200,4993,0,6,PORB,          ,0,0,7109382,000000URENMW 007
20210921,1016460,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210920,1618420,8114,0,39,PORB,          ,0,0,8430523,000000URENMW 007
20210920,1639280,8114,0,39,PORB,          ,0,0,8430523,000000URENMW 007
20210920,1615190,8114,0,39,PORB,          ,0,0,4588634,000000URENMW 007
20210920,1615280,8114,0,39,PORB,          ,0,0,8430523,000000URENMW 007
20210920,1609070,8114,0,39,PORB,          ,0,0,8430523,000000URENMW 007
20210920,1615000,8114,0,39,PORB,          ,0,0,4588634,000000URENMW 007
20210920,1603580,8114,0,39,PORB,          ,0,0,8430523,000000URENMW 007
20210920,1607530,8114,0,39,PORB,          ,0,0,8430523,000000URENMW 007
20210920,1559160,8114,0,39,PORB,          ,0,0,8430523,000000URENMW 007
20210920,1601540,8114,0,39,PORB,          ,0,0,8430523,000000URENMW 007
20210920,1544500,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210920,1639430,162,0,39,PORB,          ,0,0,6088656,000000URENMW 007
20210920,1640090,8114,0,39,PORB,          ,0,0,8430523,000000URENMW 007
20210920,1546430,8114,0,39,PORB,          ,0,0,4588634,000000URENMW 007
20210920,1528080,3289,0,6,PORB,          ,0,0,7100165,000000URENMW 007
20210920,1640360,8114,0,39,PORB,          ,0,0,8430523,000000URENMW 007
20210920,1452080,8114,0,39,PORB,          ,0,0,4588634,000000URENMW 007
20210920,1453310,162,0,39,PORB,          ,0,0,6088656,000000URENMW 007
20210920,1459380,3286,0,6,PORB,          ,0,0,9094285,000000URENMW 007
20210920,1402150,161,0,6,PORB,          ,0,0,1227809,000000URENMW 007
20210602,1302290,8788,0,0,PORB,          ,0,0,9928693,000000URENMW 007
20210920,1448070,162,0,39,PORB,          ,0,0,6088656,000000URENMW 007
20210930,1327330,3286,0,6,PORB,          ,0,0,9559159,000000URENMW 007
20210920,1449010,3286,0,6,PORB,          ,0,0,9094285,000000URENMW 007
20210929,1354350,8114,0,39,PORB,          ,0,0,9079335,000000URENMW 007
20210929,1323170,7370,0,23,PORB,          ,0,0,803324,000000URENMW 007
20210920,1416490,8788,0,0,PORB,          ,0,0,9928693,000000URENMW 007
20210920,1420020,2516,0,51,PORB,          ,0,0,7100158,000000URENMW 007
20210920,1424320,1473,0,39,PORB,          ,0,0,5039706,000000URENMW 007
20210920,1419480,8788,0,0,PORB,          ,0,0,9928693,000000URENMW 007
20210920,1409330,2544,0,51,PORB,          ,0,0,2746681,000000URENMW 007
20210920,1446070,8114,0,39,PORB,          ,0,0,4588634,000000URENMW 007
20210920,1447570,3286,0,6,PORB,          ,0,0,9094285,000000URENMW 007
20210920,1411590,8788,0,0,PORB,          ,0,0,9928693,000000URENMW 007
20210917,1009380,8243,0,45674,PORB,          ,0,0,0,000000URENMW 007
20211004,857300,0,0,0,PORB,          ,0,0,0,000000ANCHORF001
20210226,1656190,895,0,61,PORB,          ,0,0,9155652,000000ANCHORF001
20211002,944450,9074,0,23,PORB,          ,0,0,5000704,000000ANCHORF001
20210127,1407320,895,0,61,PORB,          ,0,0,9155652,000000ANCHORF001
20210127,1951120,802,0,0,PORB,          ,0,0,6095200,000000ANCHORF001
20210127,1356280,895,0,61,PORB,          ,0,0,9155652,000000ANCHORF001
20210129,830580,8114,0,23,PORB,          ,0,0,1171506,000000ANCHORF001
20210129,834270,8114,0,23,PORB,          ,0,0,1171506,000000ANCHORF001
20211002,1002420,0,0,0,PORB,          ,0,0,0,000000ANCHORF001
20210330,730320,1473,0,49,PORB,          ,0,0,4598036,000000ANCHORF001
20210330,1153250,1473,0,49,PORB,          ,0,0,4598036,000000ANCHORF001
20211002,1020010,8114,0,0,PORB,          ,0,0,6087557,000000ANCHORF001
20210624,1547430,895,0,61,PORB,          ,0,0,9155652,000000ANCHORF001
20211002,955070,0,0,0,PORB,          ,0,0,0,000000ANCHORF001
20210219,1457380,8114,0,23,PORB,          ,0,0,1171506,000000ANCHORF001
20211002,939560,3144,0,6,PORB,          ,0,0,9115436,000000ANCHORF001
20210802,1658580,895,0,61,PORB,          ,0,0,9155652,000000ANCHORF001
20211003,1120500,3286,0,6,PORB,          ,0,0,9559159,000000ANCHORF001
20210901,1041490,895,0,61,PORB,          ,0,0,9155652,000000ANCHORF001
20211004,856480,0,0,0,PORB,          ,0,0,0,000000ANCHORF001
20210216,1108200,802,0,0,PORB,          ,0,0,9077426,000000ANCHORF001
20210216,1113570,802,0,0,PORB,          ,0,0,9118101,000000ANCHORF001
20211008,1604130,3286,0,6,PORB,          ,0,0,9559159,000000ANCHORF001
20210413,1606410,8114,0,39,PORB,          ,0,0,1279682,000000ANCHORF001
20210413,1427010,0,0,0,PORB,          ,0,0,0,000000ANCHORF001
20210413,1428090,0,0,0,PORB,          ,0,0,0,000000ANCHORF001
20211008,1539230,3286,0,6,PORB,          ,0,0,9559159,000000ANCHORF001
20210902,1304270,1356,0,6,PORB,          ,0,0,797677,000000JSE    021
20210718,926410,161,0,6,PORB,          ,0,0,1227812,000000JSE    021
20210902,1539180,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210827,1617340,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210827,1254400,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210827,1550380,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210826,1912240,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210826,1258490,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210826,1340000,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210826,1256320,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210827,1553540,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210827,1605410,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210902,1320120,1356,0,6,PORB,          ,0,0,5000132,000000JSE    021
20210817,1209440,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210817,1220430,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210817,1243140,3144,0,6,PORB,          ,0,0,9115436,000000JSE    021
20210902,1222270,1356,0,6,PORB,          ,0,0,797677,000000JSE    021
20210925,1215530,161,0,6,PORB,          ,0,0,1227809,000000JSE    021
20210924,1600490,161,0,6,PORB,          ,0,0,1227809,000000JSE    021
20210902,1227510,802,0,0,PORB,          ,0,0,5021310,000000JSE    021
20210903,1200320,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210812,1647040,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210821,2151280,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210812,1248150,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210812,1254470,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210923,1122010,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210930,1214010,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210930,1502460,3144,0,6,PORB,          ,0,0,9115436,000000JSE    021
20210923,1351570,1356,0,6,PORB,          ,0,0,5000132,000000JSE    021
20210923,1445460,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210923,1141160,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210923,1106340,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210923,1522440,2096,0,24,PORB,          ,0,0,1883490,000000JSE    021
20210923,1510340,3144,0,6,PORB,          ,0,0,9115436,000000JSE    021
20210923,1520090,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210923,1151270,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20210923,1213480,3144,0,61,PORB,          ,0,0,9115090,000000JSE    021
20211008,1053280,3289,0,49,PORB,          ,0,0,9070793,000000JSE    021
20211008,1547560,3286,0,6,PORB,          ,0,0,9559159,000000JSE    021
20211006,1415050,3289,0,49,PORB,          ,0,0,9070793,000000JSE    021
20211002,954260,0,0,0,PORB,          ,0,0,0,000000JSE    021
20211004,1100090,2626,0,49,PORB,          ,0,0,4596255,000000JSE    021
20211004,902000,0,0,0,PORB,          ,0,0,0,000000JSE    021
20211002,1005360,0,0,0,PORB,          ,0,0,0,000000JSE    021
20211002,938570,3144,0,6,PORB,          ,0,0,9115436,000000JSE    021
20211002,1015130,0,0,0,PORB,          ,0,0,0,000000JSE    021
20211002,939220,3144,0,6,PORB,          ,0,0,9115436,000000JSE    021
20210930,1852400,2626,0,49,PORB,          ,0,0,4596255,000000JSE    021
1212090,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1538150,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1355180,162,0,39,PORB,          ,0,0,9147428,0,00000020211006
738570,2567,0,17818,PORB,          ,0,0,0,0,00000020211013
1435510,8442,0,6,PORB,          ,0,0,5029037,0,00000020211011
1321130,8558,0,6773,PORB,          ,0,0,0,0,00000020211001
932060,3144,0,61,PORB,          ,0,0,9059181,0,00000020211008
1029360,3144,0,6,PORB,          ,0,0,9114592,0,00000020211008
1302530,275,0,23,PORB,          ,0,0,1172270,0,00000020211008
1538490,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
857170,6277,0,61,PORB,          ,0,0,9069553,0,00000020211005
1739020,0,0,0,PORB,          ,0,0,0,0,00000020211001
1328180,9636,0,0,PORB,          ,0,0,12414,0,00000020211001
1020010,8114,0,0,PORB,          ,0,0,6087557,0,00000020211002
1539230,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1604130,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1120500,3286,0,6,PORB,          ,0,0,9559159,0,00000020211003
955070,0,0,0,PORB,          ,0,0,0,0,00000020211002
856480,0,0,0,PORB,          ,0,0,0,0,00000020211004
857300,0,0,0,PORB,          ,0,0,0,0,00000020211004
1002420,0,0,0,PORB,          ,0,0,0,0,00000020211002
939560,3144,0,6,PORB,          ,0,0,9115436,0,00000020211002
944450,9074,0,23,PORB,          ,0,0,5000704,0,00000020211002
1842060,162,0,39,PORB,          ,0,0,1036693,0,00000020211004
2130480,3144,0,61,PORB,          ,0,0,9059181,0,00000020211005
2236590,3144,0,61,PORB,          ,0,0,9059181,0,00000020211006
819090,3144,0,61,PORB,          ,0,0,9059181,0,00000020211006
1111120,3144,0,61,PORB,          ,0,0,9059181,0,00000020211006
1336050,3144,0,61,PORB,          ,0,0,9059181,0,00000020211004
1539580,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1604430,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1540140,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1540390,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1306070,1913,0,0,PORB,          ,0,0,5042378,0,00000020211013
1605000,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1605120,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1541030,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1541280,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1605220,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1542530,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1605440,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
937580,3144,0,61,PORB,          ,0,0,9115090,0,00000020211008
1606180,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1543160,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
725010,0,0,0,PORB,          ,0,0,0,0,00000020211005
1832540,9172,0,0,PORB,          ,0,0,9063863,0,00000020211005
905010,0,0,0,PORB,          ,0,0,0,0,00000020211005
910560,0,0,0,PORB,          ,0,0,0,0,00000020211005
911470,0,0,0,PORB,          ,0,0,0,0,00000020211005
1054120,8114,0,0,PORB,          ,0,0,6087557,0,00000020211001
1251520,161,0,6,PORB,          ,0,0,1227812,0,00000020211001
1009130,3144,0,61,PORB,          ,0,0,9115090,0,00000020211004
1147510,0,0,0,PORB,          ,0,0,0,0,00000020211004
1327530,3144,0,6,PORB,          ,0,0,9115436,0,00000020211001
1250160,161,0,6,PORB,          ,0,0,1227812,0,00000020211001
1733050,3144,0,61,PORB,          ,0,0,9115090,0,00000020210930
958090,0,0,0,PORB,          ,0,0,0,0,00000020211001
1543450,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1606460,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1545100,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1607020,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1545290,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1607170,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1545480,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1546280,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1607410,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1546460,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1433540,8594,0,340,PORB,          ,0,0,0,0,00000020211001
1439390,8594,0,340,PORB,          ,0,0,0,0,00000020211001
1608030,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1547140,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1547340,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1608310,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1547560,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1053280,3289,0,49,PORB,          ,0,0,9070793,0,00000020211008
1415050,3289,0,49,PORB,          ,0,0,9070793,0,00000020211006
1309210,3144,0,61,PORB,          ,0,0,9115090,0,00000020211011
851060,3286,0,6,PORB,          ,0,0,9094285,0,00000020211013
1431560,2626,0,49,PORB,          ,0,0,4596255,0,00000020211012
1702380,3144,0,61,PORB,          ,0,0,9115090,0,00000020211011
1852400,2626,0,49,PORB,          ,0,0,4596255,0,00000020210930
1100090,2626,0,49,PORB,          ,0,0,4596255,0,00000020211004
954260,0,0,0,PORB,          ,0,0,0,0,00000020211002
1005360,0,0,0,PORB,          ,0,0,0,0,00000020211002
938570,3144,0,6,PORB,          ,0,0,9115436,0,00000020211002
902000,0,0,0,PORB,          ,0,0,0,0,00000020211004
1015130,0,0,0,PORB,          ,0,0,0,0,00000020211002
939220,3144,0,6,PORB,          ,0,0,9115436,0,00000020211002
1548180,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1548330,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1608480,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1548570,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1609030,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1549240,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1549380,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1341400,3289,0,6,PORB,          ,0,0,7100165,0,00000020211004
1550030,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1550300,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1357310,3840,0,43082,PORB,          ,0,0,0,0,00000020211005
1056390,9076,0,24,PORB,          ,0,0,6088024,0,00000020211011
1028070,8114,0,0,PORB,          ,0,0,1285896,0,00000020211012
1106080,9076,0,24,PORB,          ,0,0,6088024,0,00000020211011
1045100,8474,0,21307,PORB,          ,0,0,0,0,00000020211002
1550440,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
921190,5368,0,51,PORB,          ,0,0,9053066,0,00000020211007
1551040,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1551230,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1551380,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1609480,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1552090,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
920150,2096,0,22,PORB,          ,0,0,1149007,0,00000020211005
1043590,8442,0,20610,PORB,          ,0,0,0,0,00000020211011
1552260,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1218330,2096,0,22,PORB,          ,0,0,1149007,0,00000020211005
1226370,2096,0,22,PORB,          ,0,0,1149007,0,00000020211005
1553120,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1553340,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1110480,1473,0,39,PORB,          ,0,0,1226604,0,00000020211008
1004240,8743,0,21934,PORB,          ,0,0,0,0,00000020211011
956270,8743,0,21934,PORB,          ,0,0,0,0,00000020211011
1111370,8055,0,7715,PORB,          ,0,0,0,0,00000020211008
1044180,1473,0,39,PORB,          ,0,0,1226604,0,00000020211008
1553470,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1112470,8055,0,7715,PORB,          ,0,0,0,0,00000020211008
1309010,8055,0,17727,PORB,          ,0,0,0,0,00000020211008
1045100,1896,0,6,PORB,          ,0,0,1631295,0,00000020211008
1045290,1896,0,6,PORB,          ,0,0,1631295,0,00000020211008
1044470,1473,0,39,PORB,          ,0,0,1226604,0,00000020211008
1041460,1473,0,39,PORB,          ,0,0,1226604,0,00000020211008
1312050,8055,0,36320,PORB,          ,0,0,0,0,00000020211007
1124440,8055,0,17727,PORB,          ,0,0,0,0,00000020211006
1426310,8055,0,36320,PORB,          ,0,0,0,0,00000020211006
1612090,8055,0,17727,PORB,          ,0,0,0,0,00000020211005
1549350,8055,0,17727,PORB,          ,0,0,0,0,00000020211005
1234170,8055,0,36320,PORB,          ,0,0,0,0,00000020211007
1444380,8055,0,36320,PORB,          ,0,0,0,0,00000020211006
1611490,8055,0,17727,PORB,          ,0,0,0,0,00000020211005
1135320,8055,0,5727,PORB,          ,0,0,0,0,00000020211001
1441350,8055,0,36320,PORB,          ,0,0,0,0,00000020211001
1050040,4795,0,0,PORB,          ,0,0,4532182,0,00000020211004
1055370,4795,0,0,PORB,          ,0,0,4532182,0,00000020211005
1701560,4795,0,0,PORB,          ,0,0,4532182,0,00000020211011
1037400,4795,0,0,PORB,          ,0,0,4532182,0,00000020211006
1554040,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1044130,4795,0,0,PORB,          ,0,0,4532182,0,00000020211006
837480,4795,0,0,PORB,          ,0,0,4532182,0,00000020211006
1628420,4795,0,0,PORB,          ,0,0,5913557,0,00000020211005
805000,3144,0,0,PORB,          ,0,0,4597135,0,00000020211004
1554220,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1610280,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1554400,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1610390,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1554570,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1533540,2567,0,0,PORB,          ,0,0,16089,0,00000020211011
1610490,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1555120,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1555340,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1611010,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1555530,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1556110,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1004230,7294,0,31479,PORB,          ,0,0,0,0,00000020211004
1556340,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1407580,9636,0,0,PORB,          ,0,0,1286619,0,00000020211007
1556590,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1557120,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1848470,9172,0,0,PORB,          ,0,0,9063863,0,00000020211005
1557300,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1557520,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1331000,8114,0,0,PORB,          ,0,0,6087557,0,00000020211003
1558260,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1558470,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1611390,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1559040,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1559220,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1254230,3661,0,61,PORB,          ,0,0,676438,0,00000020211004
1559370,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1559520,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1920470,895,0,6,PORB,          ,0,0,1880749,0,00000020211012
1415460,8839,0,19492,PORB,          ,0,0,0,0,00000020211008
1612110,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1600080,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1600260,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1444320,8593,0,4223,PORB,          ,0,0,0,0,00000020211013
1600410,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1601100,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1602330,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1603090,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1500270,3679,0,0,PORB,          ,0,0,9012460,0,00000020211007
1602550,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1613000,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1603260,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1212090,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1538150,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1438230,3289,0,6,PORB,          ,0,0,7100165,0,00000020211014
1435510,8442,0,6,PORB,          ,0,0,5029037,0,00000020211011
738570,2567,0,17818,PORB,          ,0,0,0,0,00000020211013
1355180,162,0,39,PORB,          ,0,0,9147428,0,00000020211006
1058120,0,0,0,PORB,          ,0,0,0,0,00000020211019
1548350,162,0,39,PORB,          ,0,0,1232239,0,00000020211019
857170,6277,0,61,PORB,          ,0,0,9069553,0,00000020211005
1538490,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1029360,3144,0,6,PORB,          ,0,0,9114592,0,00000020211008
1302530,275,0,23,PORB,          ,0,0,1172270,0,00000020211008
932060,3144,0,61,PORB,          ,0,0,9059181,0,00000020211008
1321130,8558,0,6773,PORB,          ,0,0,0,0,00000020211001
1739020,0,0,0,PORB,          ,0,0,0,0,00000020211001
1328180,9636,0,0,PORB,          ,0,0,12414,0,00000020211001
939560,3144,0,6,PORB,          ,0,0,9115436,0,00000020211002
1604130,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
857300,0,0,0,PORB,          ,0,0,0,0,00000020211004
1539230,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1020010,8114,0,0,PORB,          ,0,0,6087557,0,00000020211002
1120500,3286,0,6,PORB,          ,0,0,9559159,0,00000020211003
955070,0,0,0,PORB,          ,0,0,0,0,00000020211002
856480,0,0,0,PORB,          ,0,0,0,0,00000020211004
1002420,0,0,0,PORB,          ,0,0,0,0,00000020211002
944450,9074,0,23,PORB,          ,0,0,5000704,0,00000020211002
1336050,3144,0,61,PORB,          ,0,0,9059181,0,00000020211004
1842060,162,0,39,PORB,          ,0,0,1036693,0,00000020211004
1252430,0,0,0,PORB,          ,0,0,0,0,00000020211014
1253180,0,0,0,PORB,          ,0,0,0,0,00000020211014
1139510,3144,0,61,PORB,          ,0,0,9059181,0,00000020211015
2236590,3144,0,61,PORB,          ,0,0,9059181,0,00000020211006
934120,2096,0,23,PORB,          ,0,0,8437857,0,00000020211014
936410,2096,0,23,PORB,          ,0,0,8437857,0,00000020211014
819090,3144,0,61,PORB,          ,0,0,9059181,0,00000020211006
1539580,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
2130480,3144,0,61,PORB,          ,0,0,9059181,0,00000020211005
1150150,8513,0,1541,PORB,          ,0,0,0,0,00000020211020
1111120,3144,0,61,PORB,          ,0,0,9059181,0,00000020211006
1540140,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1604430,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1540390,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
850230,1913,0,0,PORB,          ,0,0,5042378,0,00000020211014
946570,1913,0,0,PORB,          ,0,0,5042378,0,00000020211014
1306070,1913,0,0,PORB,          ,0,0,5042378,0,00000020211013
1605000,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1205040,2567,0,0,PORB,          ,0,0,9087564,0,00000020211018
2021480,3286,0,6,PORB,          ,0,0,9559159,0,00000020211015
2023390,3286,0,6,PORB,          ,0,0,9559159,0,00000020211015
1605120,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1541030,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1605220,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1541280,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1541450,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
1804170,3286,0,6,PORB,          ,0,0,9559159,0,00000020211015
1542530,3286,0,6,PORB,          ,0,0,9559159,0,00000020211008
